Date,Category,Location,Quantity,UnitPrice,SalesAmount
2024-09-10,Beverages,Uptown Bistro,1,5,5
2024-09-14,Beverages,Uptown Bistro,3,5,15
2024-09-17,Beverages,Beachside Cafe,5,5,25
2024-10-02,Beverages,Uptown Bistro,1,5,5
2024-10-02,Beverages,Suburban Diner,1,5,5
2024-10-15,Beverages,Beachside Cafe,2,5,10
2024-10-27,Beverages,Suburban Diner,3,5,15
2024-10-28,Beverages,Beachside Cafe,6,5,30
2024-11-05,Beverages,Downtown Branch,2,5,10
2024-11-07,Beverages,Downtown Branch,3,5,15
2024-11-12,Beverages,Downtown Branch,2,5,10
2024-11-16,Beverages,Downtown Branch,5,5,25
2024-11-21,Beverages,Downtown Branch,6,5,30
2024-12-09,Beverages,Uptown Bistro,6,5,30
2024-12-12,Beverages,Downtown Branch,6,5,30
2024-12-18,Beverages,Beachside Cafe,5,5,25
2023-01-07,Sides,Downtown Branch,2,5,10
2023-01-17,Sides,Suburban Diner,5,5,25
2023-01-23,Sides,Downtown Branch,1,5,5
2023-01-23,Sides,Beachside Cafe,1,5,5
2023-02-03,Sides,Suburban Diner,4,5,20
2023-02-07,Sides,Suburban Diner,5,5,25
2023-02-12,Sides,Uptown Bistro,1,5,5
2023-02-16,Sides,Beachside Cafe,5,5,25
2023-03-12,Sides,Uptown Bistro,6,5,30
2023-03-15,Sides,Downtown Branch,2,5,10
2023-03-17,Sides,Suburban Diner,6,5,30
2023-03-28,Sides,Downtown Branch,4,5,20
2023-03-29,Sides,Suburban Diner,3,5,15
2023-04-08,Sides,Beachside Cafe,2,5,10
2023-04-11,Sides,Suburban Diner,5,5,25
2023-04-13,Sides,Downtown Branch,5,5,25
2023-04-17,Sides,Downtown Branch,4,5,20
2023-04-18,Sides,Uptown Bistro,6,5,30
2023-04-20,Sides,Beachside Cafe,3,5,15
2023-04-21,Sides,Uptown Bistro,4,5,20
2023-04-23,Sides,Beachside Cafe,6,5,30
2023-04-29,Sides,Suburban Diner,4,5,20
2023-05-02,Sides,Downtown Branch,4,5,20
2023-05-07,Sides,Beachside Cafe,4,5,20
2023-05-07,Sides,Suburban Diner,6,5,30
2023-05-12,Sides,Downtown Branch,3,5,15
2023-05-13,Sides,Suburban Diner,6,5,30
2023-05-17,Sides,Beachside Cafe,6,5,30
2023-05-17,Sides,Suburban Diner,2,5,10
2023-06-07,Sides,Downtown Branch,5,5,25
2023-06-13,Sides,Beachside Cafe,5,5,25
2023-06-14,Sides,Beachside Cafe,2,5,10
2023-06-14,Sides,Suburban Diner,3,5,15
2023-06-19,Sides,Beachside Cafe,1,5,5
2023-06-20,Sides,Downtown Branch,1,5,5
2023-06-29,Sides,Downtown Branch,1,5,5
2023-07-02,Sides,Beachside Cafe,2,5,10
2023-07-03,Sides,Suburban Diner,1,5,5
2023-07-04,Sides,Suburban Diner,5,5,25
2023-07-05,Sides,Suburban Diner,3,5,15
2023-07-05,Sides,Downtown Branch,1,5,5
2023-07-07,Sides,Downtown Branch,4,5,20
2023-07-08,Sides,Suburban Diner,1,5,5
2023-07-08,Sides,Beachside Cafe,2,5,10
2023-07-11,Sides,Suburban Diner,1,5,5
2023-07-22,Sides,Beachside Cafe,6,5,30
2023-07-23,Sides,Uptown Bistro,4,5,20
2023-07-27,Sides,Suburban Diner,6,5,30
2023-08-03,Sides,Beachside Cafe,1,5,5
2023-08-05,Sides,Uptown Bistro,6,5,30
2023-08-13,Sides,Beachside Cafe,6,5,30
2023-08-14,Sides,Beachside Cafe,1,5,5
2023-08-15,Sides,Uptown Bistro,6,5,30
2023-08-16,Sides,Beachside Cafe,2,5,10
2023-08-19,Sides,Uptown Bistro,5,5,25
2023-08-19,Sides,Uptown Bistro,3,5,15
2023-08-24,Sides,Suburban Diner,3,5,15
2023-08-24,Sides,Downtown Branch,4,5,20
2023-08-28,Sides,Uptown Bistro,6,5,30
2023-09-12,Sides,Beachside Cafe,1,5,5
2023-09-14,Sides,Uptown Bistro,6,5,30
2023-09-17,Sides,Suburban Diner,3,5,15
2023-09-23,Sides,Uptown Bistro,6,5,30
2023-11-02,Sides,Downtown Branch,2,5,10
2023-11-03,Sides,Beachside Cafe,4,5,20
2023-11-05,Sides,Uptown Bistro,6,5,30
2023-11-18,Sides,Suburban Diner,1,5,5
2023-11-20,Sides,Beachside Cafe,4,5,20
2023-11-26,Sides,Uptown Bistro,2,5,10
2023-12-09,Sides,Suburban Diner,4,5,20
2023-12-21,Sides,Suburban Diner,1,5,5
2023-12-22,Sides,Beachside Cafe,4,5,20
2023-12-24,Sides,Downtown Branch,3,5,15
2023-12-25,Sides,Downtown Branch,1,5,5
2023-12-28,Sides,Uptown Bistro,6,5,30
2023-12-30,Sides,Suburban Diner,1,5,5
2023-12-31,Sides,Suburban Diner,1,5,5
2024-01-13,Sides,Uptown Bistro,3,5,15
2024-01-18,Sides,Downtown Branch,2,5,10
2024-01-25,Sides,Suburban Diner,1,5,5
2024-02-03,Sides,Downtown Branch,3,5,15
2024-02-09,Sides,Downtown Branch,4,5,20
2024-02-13,Sides,Suburban Diner,4,5,20
2024-02-18,Sides,Beachside Cafe,4,5,20
2024-02-21,Sides,Suburban Diner,1,5,5
2024-02-21,Sides,Suburban Diner,5,5,25
2024-02-22,Sides,Uptown Bistro,2,5,10
2024-03-02,Sides,Uptown Bistro,4,5,20
2024-03-04,Sides,Downtown Branch,3,5,15
2024-03-10,Sides,Uptown Bistro,3,5,15
2024-04-05,Sides,Downtown Branch,4,5,20
2024-04-08,Sides,Downtown Branch,1,5,5
2024-04-08,Sides,Downtown Branch,6,5,30
2024-04-16,Sides,Uptown Bistro,4,5,20
2024-04-25,Sides,Suburban Diner,2,5,10
2024-04-26,Sides,Uptown Bistro,5,5,25
2024-04-28,Sides,Suburban Diner,5,5,25
2024-05-09,Sides,Suburban Diner,1,5,5
2024-05-14,Sides,Suburban Diner,5,5,25
2024-05-25,Sides,Downtown Branch,2,5,10
2024-05-30,Sides,Uptown Bistro,3,5,15
2024-06-07,Sides,Beachside Cafe,4,5,20
2024-06-14,Sides,Beachside Cafe,2,5,10
2024-06-15,Sides,Beachside Cafe,6,5,30
2024-06-18,Sides,Downtown Branch,4,5,20
2024-06-20,Sides,Suburban Diner,1,5,5
2024-06-21,Sides,Beachside Cafe,1,5,5
2024-06-21,Sides,Beachside Cafe,5,5,25
2024-06-27,Sides,Beachside Cafe,1,5,5
2024-07-05,Sides,Downtown Branch,3,5,15
2024-07-07,Sides,Uptown Bistro,2,5,10
2024-07-09,Sides,Suburban Diner,5,5,25
2024-07-24,Sides,Uptown Bistro,6,5,30
2024-07-28,Sides,Downtown Branch,3,5,15
2024-07-28,Sides,Uptown Bistro,2,5,10
2024-07-28,Sides,Uptown Bistro,6,5,30
2024-07-30,Sides,Beachside Cafe,3,5,15
2024-08-10,Sides,Beachside Cafe,6,5,30
2024-08-10,Sides,Downtown Branch,5,5,25
2024-08-14,Sides,Beachside Cafe,1,5,5
2024-08-15,Sides,Beachside Cafe,1,5,5
2024-08-21,Sides,Uptown Bistro,5,5,25
2024-08-21,Sides,Beachside Cafe,3,5,15
2024-08-25,Sides,Downtown Branch,1,5,5
2024-08-28,Sides,Downtown Branch,6,5,30
2024-09-22,Sides,Uptown Bistro,4,5,20
2024-10-09,Sides,Uptown Bistro,6,5,30
2024-10-12,Sides,Suburban Diner,2,5,10
2024-10-15,Sides,Downtown Branch,2,5,10
2024-10-24,Sides,Uptown Bistro,2,5,10
2024-10-26,Sides,Beachside Cafe,5,5,25
2024-11-04,Sides,Uptown Bistro,4,5,20
2024-11-05,Sides,Suburban Diner,4,5,20
2024-11-07,Sides,Beachside Cafe,2,5,10
2024-11-09,Sides,Beachside Cafe,1,5,5
2024-11-23,Sides,Beachside Cafe,1,5,5
2024-11-29,Sides,Uptown Bistro,1,5,5
2024-11-30,Sides,Uptown Bistro,1,5,5
2024-12-07,Sides,Downtown Branch,5,5,25
2024-12-08,Sides,Beachside Cafe,2,5,10
2024-12-10,Sides,Downtown Branch,4,5,20
2024-12-11,Sides,Beachside Cafe,5,5,25
2024-12-15,Sides,Beachside Cafe,5,5,25
2024-12-20,Sides,Downtown Branch,6,5,30
2023-01-07,Beverages,Beachside Cafe,1,10,10
2023-01-13,Beverages,Suburban Diner,6,10,60
2023-01-16,Beverages,Uptown Bistro,5,10,50
2023-01-31,Beverages,Downtown Branch,4,10,40
2023-01-31,Beverages,Downtown Branch,4,10,40
2023-02-02,Beverages,Beachside Cafe,1,10,10
2023-02-07,Beverages,Uptown Bistro,1,10,10
2023-02-17,Beverages,Uptown Bistro,6,10,60
2023-02-21,Beverages,Suburban Diner,2,10,20
2023-02-21,Beverages,Suburban Diner,1,10,10
2023-02-25,Beverages,Uptown Bistro,4,10,40
2023-03-04,Beverages,Beachside Cafe,5,10,50
2023-03-09,Beverages,Downtown Branch,2,10,20
2023-03-12,Beverages,Beachside Cafe,3,10,30
2023-03-13,Beverages,Uptown Bistro,6,10,60
2023-03-14,Beverages,Downtown Branch,3,10,30
2023-03-25,Beverages,Beachside Cafe,4,10,40
2023-04-06,Beverages,Downtown Branch,4,10,40
2023-04-07,Beverages,Suburban Diner,3,10,30
2023-04-13,Beverages,Beachside Cafe,3,10,30
2023-04-23,Beverages,Downtown Branch,6,10,60
2023-05-07,Beverages,Suburban Diner,5,10,50
2023-05-27,Beverages,Suburban Diner,2,10,20
2023-06-01,Beverages,Uptown Bistro,2,10,20
2023-06-03,Beverages,Uptown Bistro,2,10,20
2023-06-11,Beverages,Beachside Cafe,5,10,50
2023-06-13,Beverages,Suburban Diner,3,10,30
2023-06-14,Beverages,Beachside Cafe,5,10,50
2023-06-18,Beverages,Uptown Bistro,5,10,50
2023-06-27,Beverages,Downtown Branch,5,10,50
2023-06-28,Beverages,Uptown Bistro,6,10,60
2023-07-18,Beverages,Beachside Cafe,6,10,60
2023-07-31,Beverages,Downtown Branch,6,10,60
2023-08-08,Beverages,Downtown Branch,4,10,40
2023-08-15,Beverages,Beachside Cafe,6,10,60
2023-08-16,Beverages,Suburban Diner,4,10,40
2023-08-28,Beverages,Suburban Diner,3,10,30
2023-08-30,Beverages,Uptown Bistro,6,10,60
2023-09-09,Beverages,Uptown Bistro,6,10,60
2023-09-17,Beverages,Downtown Branch,3,10,30
2023-10-03,Beverages,Uptown Bistro,2,10,20
2023-10-14,Beverages,Downtown Branch,6,10,60
2023-10-27,Beverages,Uptown Bistro,1,10,10
2023-11-08,Beverages,Downtown Branch,3,10,30
2023-11-11,Beverages,Suburban Diner,4,10,40
2023-11-11,Beverages,Uptown Bistro,1,10,10
2023-11-22,Beverages,Uptown Bistro,4,10,40
2023-11-22,Beverages,Uptown Bistro,5,10,50
2023-11-25,Beverages,Downtown Branch,4,10,40
2023-11-27,Beverages,Suburban Diner,4,10,40
2023-12-01,Beverages,Beachside Cafe,4,10,40
2023-12-03,Beverages,Beachside Cafe,6,10,60
2023-12-05,Beverages,Downtown Branch,2,10,20
2023-12-07,Beverages,Beachside Cafe,4,10,40
2023-12-26,Beverages,Uptown Bistro,1,10,10
2023-12-30,Beverages,Beachside Cafe,3,10,30
2024-01-04,Beverages,Uptown Bistro,4,10,40
2024-01-05,Beverages,Suburban Diner,3,10,30
2024-01-07,Beverages,Suburban Diner,1,10,10
2024-01-17,Beverages,Downtown Branch,3,10,30
2024-01-23,Beverages,Beachside Cafe,6,10,60
2024-01-29,Beverages,Beachside Cafe,4,10,40
2024-02-01,Beverages,Beachside Cafe,5,10,50
2024-02-02,Beverages,Uptown Bistro,4,10,40
2024-02-29,Beverages,Downtown Branch,6,10,60
2024-03-04,Beverages,Suburban Diner,4,10,40
2024-03-13,Beverages,Beachside Cafe,6,10,60
2024-03-14,Beverages,Beachside Cafe,1,10,10
2024-03-21,Beverages,Uptown Bistro,1,10,10
2024-03-31,Beverages,Suburban Diner,5,10,50
2024-04-03,Beverages,Beachside Cafe,3,10,30
2024-04-09,Beverages,Beachside Cafe,1,10,10
2024-04-16,Beverages,Uptown Bistro,3,10,30
2024-04-21,Beverages,Uptown Bistro,4,10,40
2024-04-25,Beverages,Downtown Branch,2,10,20
2024-05-04,Beverages,Beachside Cafe,6,10,60
2024-05-06,Beverages,Beachside Cafe,4,10,40
2024-05-07,Beverages,Beachside Cafe,1,10,10
2024-05-16,Beverages,Uptown Bistro,6,10,60
2024-05-22,Beverages,Downtown Branch,5,10,50
2024-06-01,Beverages,Uptown Bistro,4,10,40
2024-06-03,Beverages,Uptown Bistro,5,10,50
2024-06-05,Beverages,Beachside Cafe,4,10,40
2024-06-19,Beverages,Downtown Branch,4,10,40
2024-07-08,Beverages,Suburban Diner,3,10,30
2024-07-09,Beverages,Suburban Diner,3,10,30
2024-07-12,Beverages,Suburban Diner,6,10,60
2024-07-19,Beverages,Suburban Diner,3,10,30
2024-07-25,Beverages,Downtown Branch,2,10,20
2024-07-30,Beverages,Beachside Cafe,1,10,10
2024-08-01,Beverages,Downtown Branch,3,10,30
2024-08-03,Beverages,Beachside Cafe,1,10,10
2024-08-05,Beverages,Downtown Branch,5,10,50
2024-08-08,Beverages,Suburban Diner,2,10,20
2024-08-11,Beverages,Suburban Diner,2,10,20
2024-08-11,Beverages,Beachside Cafe,5,10,50
2024-08-17,Beverages,Downtown Branch,3,10,30
2024-08-18,Beverages,Downtown Branch,6,10,60
2024-08-27,Beverages,Beachside Cafe,4,10,40
2024-08-28,Beverages,Suburban Diner,4,10,40
2024-08-28,Beverages,Suburban Diner,6,10,60
2024-09-16,Beverages,Downtown Branch,4,10,40
2024-09-23,Beverages,Beachside Cafe,4,10,40
2024-10-08,Beverages,Downtown Branch,3,10,30
2024-10-12,Beverages,Suburban Diner,4,10,40
2024-10-19,Beverages,Downtown Branch,2,10,20
2024-10-23,Beverages,Uptown Bistro,2,10,20
2024-11-02,Beverages,Suburban Diner,2,10,20
2024-11-04,Beverages,Downtown Branch,4,10,40
2024-11-06,Beverages,Suburban Diner,1,10,10
2024-11-12,Beverages,Beachside Cafe,6,10,60
2024-11-16,Beverages,Beachside Cafe,2,10,20
2024-11-25,Beverages,Uptown Bistro,4,10,40
2024-12-02,Beverages,Downtown Branch,3,10,30
2024-12-04,Beverages,Downtown Branch,6,10,60
2024-12-06,Beverages,Downtown Branch,6,10,60
2024-12-10,Beverages,Uptown Bistro,3,10,30
2024-12-17,Beverages,Suburban Diner,4,10,40
2024-12-22,Beverages,Uptown Bistro,3,10,30
2024-12-28,Beverages,Downtown Branch,1,10,10
2024-12-30,Beverages,Downtown Branch,1,10,10
2023-01-16,Beverages,Suburban Diner,2,4,8
2023-01-19,Beverages,Uptown Bistro,1,4,4
2023-01-21,Beverages,Downtown Branch,4,4,16
2023-01-23,Beverages,Uptown Bistro,6,4,24
2023-02-09,Beverages,Suburban Diner,4,4,16
2023-02-11,Beverages,Downtown Branch,4,4,16
2023-02-15,Beverages,Uptown Bistro,4,4,16
2023-02-17,Beverages,Suburban Diner,6,4,24
2023-02-19,Beverages,Suburban Diner,5,4,20
2023-03-02,Beverages,Uptown Bistro,6,4,24
2023-03-08,Beverages,Beachside Cafe,3,4,12
2023-03-08,Beverages,Suburban Diner,1,4,4
2023-03-18,Beverages,Beachside Cafe,1,4,4
2023-03-20,Beverages,Suburban Diner,3,4,12
2023-04-15,Beverages,Suburban Diner,5,4,20
2023-05-01,Beverages,Suburban Diner,5,4,20
2023-05-02,Beverages,Beachside Cafe,6,4,24
2023-05-07,Beverages,Downtown Branch,2,4,8
2023-05-11,Beverages,Beachside Cafe,4,4,16
2023-05-27,Beverages,Beachside Cafe,1,4,4
2023-06-03,Beverages,Uptown Bistro,6,4,24
2023-06-08,Beverages,Suburban Diner,5,4,20
2023-06-23,Beverages,Beachside Cafe,4,4,16
2023-06-24,Beverages,Suburban Diner,4,4,16
2023-06-27,Beverages,Downtown Branch,5,4,20
2023-06-30,Beverages,Beachside Cafe,3,4,12
2023-07-06,Beverages,Downtown Branch,5,4,20
2023-07-28,Beverages,Downtown Branch,3,4,12
2023-07-29,Beverages,Uptown Bistro,3,4,12
2023-08-07,Beverages,Downtown Branch,6,4,24
2023-08-15,Beverages,Beachside Cafe,2,4,8
2023-08-25,Beverages,Beachside Cafe,5,4,20
2023-09-05,Beverages,Downtown Branch,5,4,20
2023-09-08,Beverages,Uptown Bistro,4,4,16
2023-09-18,Beverages,Beachside Cafe,6,4,24
2023-09-22,Beverages,Downtown Branch,2,4,8
2023-09-26,Beverages,Downtown Branch,4,4,16
2023-09-26,Beverages,Downtown Branch,4,4,16
2023-10-03,Beverages,Suburban Diner,6,4,24
2023-10-05,Beverages,Suburban Diner,5,4,20
2023-10-15,Beverages,Downtown Branch,5,4,20
2023-10-15,Beverages,Suburban Diner,6,4,24
2023-10-20,Beverages,Uptown Bistro,4,4,16
2023-10-31,Beverages,Uptown Bistro,4,4,16
2023-11-03,Beverages,Suburban Diner,4,4,16
2023-11-08,Beverages,Downtown Branch,5,4,20
2023-11-21,Beverages,Beachside Cafe,5,4,20
2023-11-30,Beverages,Suburban Diner,3,4,12
2023-11-30,Beverages,Uptown Bistro,4,4,16
2023-12-02,Beverages,Uptown Bistro,6,4,24
2023-12-09,Beverages,Beachside Cafe,1,4,4
2023-12-09,Beverages,Suburban Diner,1,4,4
2023-12-18,Beverages,Suburban Diner,5,4,20
2023-12-25,Beverages,Beachside Cafe,4,4,16
2023-12-25,Beverages,Downtown Branch,4,4,16
2023-12-26,Beverages,Downtown Branch,6,4,24
2023-12-29,Beverages,Downtown Branch,1,4,4
2023-12-31,Beverages,Uptown Bistro,5,4,20
2024-01-03,Beverages,Downtown Branch,3,4,12
2024-01-09,Beverages,Beachside Cafe,5,4,20
2024-01-20,Beverages,Beachside Cafe,4,4,16
2024-01-23,Beverages,Downtown Branch,4,4,16
2024-02-16,Beverages,Downtown Branch,4,4,16
2024-02-29,Beverages,Beachside Cafe,5,4,20
2024-03-03,Beverages,Suburban Diner,2,4,8
2024-03-08,Beverages,Downtown Branch,3,4,12
2024-03-08,Beverages,Downtown Branch,2,4,8
2024-03-17,Beverages,Uptown Bistro,4,4,16
2024-03-17,Beverages,Uptown Bistro,3,4,12
2024-03-28,Beverages,Downtown Branch,6,4,24
2024-03-29,Beverages,Suburban Diner,3,4,12
2024-04-05,Beverages,Uptown Bistro,3,4,12
2024-04-10,Beverages,Downtown Branch,5,4,20
2024-04-19,Beverages,Beachside Cafe,5,4,20
2024-05-05,Beverages,Beachside Cafe,4,4,16
2024-05-06,Beverages,Suburban Diner,6,4,24
2024-05-10,Beverages,Suburban Diner,1,4,4
2024-05-12,Beverages,Beachside Cafe,6,4,24
2024-05-13,Beverages,Uptown Bistro,6,4,24
2024-05-18,Beverages,Suburban Diner,3,4,12
2024-06-03,Beverages,Suburban Diner,3,4,12
2024-06-05,Beverages,Uptown Bistro,5,4,20
2024-06-11,Beverages,Downtown Branch,3,4,12
2024-06-15,Beverages,Downtown Branch,1,4,4
2024-06-18,Beverages,Downtown Branch,5,4,20
2024-06-28,Beverages,Suburban Diner,1,4,4
2024-06-28,Beverages,Suburban Diner,2,4,8
2024-06-29,Beverages,Uptown Bistro,5,4,20
2024-07-06,Beverages,Downtown Branch,4,4,16
2024-07-16,Beverages,Downtown Branch,3,4,12
2024-07-23,Beverages,Beachside Cafe,3,4,12
2024-07-29,Beverages,Uptown Bistro,2,4,8
2024-07-30,Beverages,Uptown Bistro,2,4,8
2024-08-02,Beverages,Suburban Diner,6,4,24
2024-08-10,Beverages,Uptown Bistro,3,4,12
2024-08-17,Beverages,Suburban Diner,3,4,12
2024-08-21,Beverages,Downtown Branch,2,4,8
2024-08-25,Beverages,Suburban Diner,1,4,4
2024-08-31,Beverages,Uptown Bistro,3,4,12
2024-09-12,Beverages,Suburban Diner,3,4,12
2024-09-29,Beverages,Uptown Bistro,4,4,16
2024-10-02,Beverages,Suburban Diner,2,4,8
2024-10-05,Beverages,Suburban Diner,6,4,24
2024-10-09,Beverages,Uptown Bistro,3,4,12
2024-10-20,Beverages,Suburban Diner,2,4,8
2024-10-23,Beverages,Downtown Branch,5,4,20
2024-11-15,Beverages,Downtown Branch,4,4,16
2024-11-28,Beverages,Uptown Bistro,1,4,4
2024-12-15,Beverages,Uptown Bistro,1,4,4
2024-12-16,Beverages,Beachside Cafe,6,4,24
2024-12-23,Beverages,Uptown Bistro,6,4,24
2024-12-25,Beverages,Suburban Diner,5,4,20
2023-01-03,Desserts,Suburban Diner,2,11,22
2023-01-13,Desserts,Downtown Branch,5,11,55
2023-01-21,Desserts,Downtown Branch,3,11,33
2023-01-24,Desserts,Suburban Diner,2,11,22
2023-02-02,Desserts,Uptown Bistro,4,11,44
2023-02-03,Desserts,Beachside Cafe,5,11,55
2023-02-22,Desserts,Uptown Bistro,2,11,22
2023-02-22,Desserts,Suburban Diner,2,11,22
2023-02-24,Desserts,Beachside Cafe,3,11,33
2023-02-25,Desserts,Uptown Bistro,2,11,22
2023-03-07,Desserts,Suburban Diner,6,11,66
2023-03-21,Desserts,Downtown Branch,5,11,55
2023-03-26,Desserts,Uptown Bistro,5,11,55
2023-04-06,Desserts,Downtown Branch,4,11,44
2023-04-08,Desserts,Beachside Cafe,2,11,22
2023-04-11,Desserts,Suburban Diner,6,11,66
2023-04-22,Desserts,Uptown Bistro,1,11,11
2023-04-24,Desserts,Downtown Branch,2,11,22
2023-04-24,Desserts,Downtown Branch,2,11,22
2023-04-28,Desserts,Beachside Cafe,4,11,44
2023-04-30,Desserts,Downtown Branch,5,11,55
2023-05-10,Desserts,Downtown Branch,5,11,55
2023-05-14,Desserts,Downtown Branch,3,11,33
2023-05-17,Desserts,Suburban Diner,2,11,22
2023-06-10,Desserts,Downtown Branch,3,11,33
2023-06-16,Desserts,Suburban Diner,4,11,44
2023-07-04,Desserts,Uptown Bistro,5,11,55
2023-07-21,Desserts,Downtown Branch,2,11,22
2023-07-23,Desserts,Beachside Cafe,5,11,55
2023-07-28,Desserts,Suburban Diner,2,11,22
2023-07-30,Desserts,Suburban Diner,6,11,66
2023-08-04,Desserts,Suburban Diner,6,11,66
2023-08-08,Desserts,Suburban Diner,2,11,22
2023-08-16,Desserts,Downtown Branch,6,11,66
2023-08-18,Desserts,Downtown Branch,3,11,33
2023-09-06,Desserts,Downtown Branch,4,11,44
2023-09-11,Desserts,Uptown Bistro,6,11,66
2023-09-13,Desserts,Beachside Cafe,3,11,33
2023-09-17,Desserts,Uptown Bistro,2,11,22
2023-09-23,Desserts,Beachside Cafe,4,11,44
2023-09-26,Desserts,Downtown Branch,5,11,55
2023-09-27,Desserts,Downtown Branch,3,11,33
2023-09-29,Desserts,Beachside Cafe,3,11,33
2023-10-17,Desserts,Suburban Diner,6,11,66
2023-10-25,Desserts,Downtown Branch,6,11,66
2023-10-27,Desserts,Beachside Cafe,2,11,22
2023-10-28,Desserts,Downtown Branch,1,11,11
2023-11-01,Desserts,Suburban Diner,5,11,55
2023-11-01,Desserts,Downtown Branch,1,11,11
2023-11-13,Desserts,Beachside Cafe,1,11,11
2023-11-14,Desserts,Beachside Cafe,4,11,44
2023-11-16,Desserts,Suburban Diner,5,11,55
2023-11-23,Desserts,Beachside Cafe,3,11,33
2023-12-15,Desserts,Downtown Branch,4,11,44
2023-12-18,Desserts,Beachside Cafe,2,11,22
2023-12-21,Desserts,Uptown Bistro,1,11,11
2023-12-24,Desserts,Beachside Cafe,2,11,22
2023-12-25,Desserts,Beachside Cafe,2,11,22
2024-01-02,Desserts,Beachside Cafe,3,11,33
2024-01-08,Desserts,Suburban Diner,4,11,44
2024-01-15,Desserts,Uptown Bistro,5,11,55
2024-01-17,Desserts,Beachside Cafe,6,11,66
2024-01-25,Desserts,Beachside Cafe,4,11,44
2024-01-30,Desserts,Suburban Diner,4,11,44
2024-02-02,Desserts,Beachside Cafe,1,11,11
2024-02-06,Desserts,Uptown Bistro,4,11,44
2024-02-14,Desserts,Beachside Cafe,3,11,33
2024-02-16,Desserts,Downtown Branch,6,11,66
2024-02-28,Desserts,Beachside Cafe,6,11,66
2024-03-10,Desserts,Uptown Bistro,6,11,66
2024-03-19,Desserts,Suburban Diner,3,11,33
2024-03-20,Desserts,Downtown Branch,4,11,44
2024-03-29,Desserts,Beachside Cafe,6,11,66
2024-04-03,Desserts,Beachside Cafe,2,11,22
2024-04-04,Desserts,Beachside Cafe,6,11,66
2024-04-05,Desserts,Downtown Branch,3,11,33
2024-04-07,Desserts,Downtown Branch,2,11,22
2024-04-10,Desserts,Uptown Bistro,2,11,22
2024-04-21,Desserts,Beachside Cafe,6,11,66
2024-04-29,Desserts,Suburban Diner,3,11,33
2024-05-03,Desserts,Suburban Diner,2,11,22
2024-05-05,Desserts,Beachside Cafe,4,11,44
2024-05-10,Desserts,Suburban Diner,2,11,22
2024-05-23,Desserts,Downtown Branch,1,11,11
2024-05-25,Desserts,Suburban Diner,3,11,33
2024-06-06,Desserts,Suburban Diner,6,11,66
2024-06-14,Desserts,Uptown Bistro,1,11,11
2024-07-11,Desserts,Downtown Branch,3,11,33
2024-07-11,Desserts,Suburban Diner,4,11,44
2024-07-11,Desserts,Beachside Cafe,2,11,22
2024-07-12,Desserts,Suburban Diner,3,11,33
2024-08-02,Desserts,Uptown Bistro,2,11,22
2024-08-07,Desserts,Suburban Diner,5,11,55
2024-08-09,Desserts,Downtown Branch,5,11,55
2024-08-11,Desserts,Beachside Cafe,1,11,11
2024-08-13,Desserts,Downtown Branch,1,11,11
2024-08-13,Desserts,Beachside Cafe,1,11,11
2024-08-23,Desserts,Beachside Cafe,4,11,44
2024-08-24,Desserts,Uptown Bistro,5,11,55
2024-09-07,Desserts,Beachside Cafe,4,11,44
2024-09-08,Desserts,Uptown Bistro,3,11,33
2024-10-14,Desserts,Suburban Diner,6,11,66
2024-10-31,Desserts,Uptown Bistro,1,11,11
2024-11-01,Desserts,Uptown Bistro,6,11,66
2024-11-03,Desserts,Beachside Cafe,6,11,66
2024-11-04,Desserts,Suburban Diner,6,11,66
2024-11-10,Desserts,Beachside Cafe,4,11,44
2024-11-12,Desserts,Suburban Diner,4,11,44
2024-11-17,Desserts,Uptown Bistro,6,11,66
2024-11-30,Desserts,Beachside Cafe,6,11,66
2024-12-09,Desserts,Downtown Branch,6,11,66
2024-12-09,Desserts,Beachside Cafe,6,11,66
2024-12-20,Desserts,Downtown Branch,2,11,22
2024-12-24,Desserts,Uptown Bistro,2,11,22
2023-01-07,Desserts,Suburban Diner,1,12,12
2023-01-10,Desserts,Uptown Bistro,4,12,48
2023-01-17,Desserts,Uptown Bistro,6,12,72
2023-01-17,Desserts,Suburban Diner,6,12,72
2023-01-24,Desserts,Beachside Cafe,4,12,48
2023-01-27,Desserts,Downtown Branch,3,12,36
2023-01-29,Desserts,Suburban Diner,6,12,72
2023-01-31,Desserts,Beachside Cafe,6,12,72
2023-02-16,Desserts,Suburban Diner,3,12,36
2023-02-23,Desserts,Suburban Diner,2,12,24
2023-03-08,Desserts,Suburban Diner,1,12,12
2023-03-11,Desserts,Suburban Diner,6,12,72
2023-03-16,Desserts,Suburban Diner,4,12,48
2023-03-24,Desserts,Beachside Cafe,2,12,24
2023-04-09,Desserts,Uptown Bistro,2,12,24
2023-04-16,Desserts,Suburban Diner,1,12,12
2023-04-23,Desserts,Beachside Cafe,4,12,48
2023-04-23,Desserts,Uptown Bistro,6,12,72
2023-04-24,Desserts,Beachside Cafe,4,12,48
2023-04-28,Desserts,Uptown Bistro,1,12,12
2023-04-29,Desserts,Uptown Bistro,4,12,48
2023-05-05,Desserts,Beachside Cafe,4,12,48
2023-05-13,Desserts,Uptown Bistro,1,12,12
2023-05-13,Desserts,Uptown Bistro,2,12,24
2023-05-16,Desserts,Beachside Cafe,3,12,36
